name,isPartyConstant,partyCount,partyChanger,num,isFemale,isIndependent,isAkjol,isSDPK,isCommunist,isAtameken,isAtajurt,isRepublic,isArnamys,isAlga,isAdilet,isOther,isNodata,isBirbol,isKyrgyzstan,isOnuguu,isRepAtajurt,allParties,sozyv,party,sozyvMisser,idname
Хакимов Абдумуталип Мирзарахимович,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,",,Алга Кыргызстан,,,",3,Алга Кыргызстан,,454
Худайбергенов Болот Джузумкулович,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,455
Чекиев Турдубек Узакбаевич,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,456
Чойбеков Руслан Нуркалиевич,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,457
Чолпонбаев Мукар Шалтакович,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,458
Чолпонбаев Улан Сапарбекович,1,2,0,69,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,",,,,Ата-Журт,Республика - Ата Журт",5,Ата-Журт,1.0,459
Чолпонбаев Улан Сапарбекович,1,2,0,87,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,",,,,Ата-Журт,Республика - Ата Журт",6,Республика - Ата Журт,1.0,459
Чотонов Дуйшенкул Тезекбаевич,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,460
Чудинов Игорь Витальевич,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,",,,,,Бир Бол",6,Бир Бол,,461
Чырмашев Сатывалды Чырмашевич,0,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,462
Шабанова Татьяна Владимировна,0,1,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,Ак Жол,,",4,Ак Жол,,463
Шабатоев Руслан Алымкулович,0,1,0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,СДПК,,",4,СДПК,,464
Шадиев Аскарбек Алимбаевич,0,4,1,61,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,",Нет данных,Алга Кыргызстан,Ак Жол,,Бир Бол",2,Нет данных,2.0,465
Шадиев Аскарбек Алимбаевич,0,4,1,13,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,",Нет данных,Алга Кыргызстан,Ак Жол,,Бир Бол",3,Алга Кыргызстан,2.0,465
Шадиев Аскарбек Алимбаевич,0,4,1,25,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,",Нет данных,Алга Кыргызстан,Ак Жол,,Бир Бол",4,Ак Жол,2.0,465
Шадиев Аскарбек Алимбаевич,0,4,1,25,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,",Нет данных,Алга Кыргызстан,Ак Жол,,Бир Бол",6,Бир Бол,2.0,465
Шайлиева Токон Асановна,0,1,0,41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,466
Шайназаров Тынчтык Урайимович,0,2,1,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,,Республика,Онугуу-Прогресс",5,Республика,1.0,467
Шайназаров Тынчтык Урайимович,0,2,1,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,",,,,Республика,Онугуу-Прогресс",6,Онугуу-Прогресс,1.0,467
Шарапов Закир Эшматович,0,2,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,",Нет данных,,,,Республика - Ата Журт",2,Нет данных,4.0,468
Шарапов Закир Эшматович,0,2,0,72,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,",Нет данных,,,,Республика - Ата Журт",6,Республика - Ата Журт,4.0,468
Шарипов Курманбек,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,469
Шевелев Владимир Николаевич,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,,,,,",1,Нет данных,,470
Шер Болот,0,3,1,28,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,",Нет данных,Ата-Журт,,Ата Мекен,",2,Нет данных,2.0,471
Шер Болот,0,3,1,23,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,",Нет данных,Ата-Журт,,Ата Мекен,",3,Ата-Журт,2.0,471
Шер Болот,0,3,1,25,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,",Нет данных,Ата-Журт,,Ата Мекен,",5,Ата Мекен,2.0,471
Шер-Нияз Садык,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ата Мекен",6,Ата Мекен,,472
Шин Роман Александрович,0,3,1,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,",,Алга Кыргызстан,Партия коммунистов КР,Ата-Журт,",3,Алга Кыргызстан,1.0,473
Шин Роман Александрович,0,3,1,81,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,",,Алга Кыргызстан,Партия коммунистов КР,Ата-Журт,",4,Партия коммунистов КР,1.0,473
Шин Роман Александрович,0,3,1,51,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,",,Алга Кыргызстан,Партия коммунистов КР,Ата-Журт,",5,Ата-Журт,1.0,473
Шыкмаматов Алмамбет Насырканович,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,",,,,,Ата Мекен",6,Ата Мекен,,474
Эгембердиев Максатбек Бакирович,0,1,0,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,,СДПК",6,СДПК,,475
Эгембердиев Шерали,0,1,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,",,,Партия коммунистов КР,,",4,Партия коммунистов КР,,476
Эргешов Алмазбек Манасбекович,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,",,,,,Кыргызстан",6,Кыргызстан,,477
Эркебаев Абдыганы,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",1,Нет данных,1.0,478
Эркебаев Абдыганы,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",2,Нет данных,1.0,478
Эркинбаев Баяман Гавусович,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",1,Нет данных,1.0,479
Эркинбаев Баяман Гавусович,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",2,Нет данных,1.0,479
Эрматов Аскарбек Эрматович,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",1,Нет данных,1.0,480
Эрматов Аскарбек Эрматович,0,2,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Нет данных,Нет данных,,,,",2,Нет данных,1.0,480
Эрматов Эгемберди,0,1,0,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,,СДПК,",5,СДПК,,481
Эсеналиева Сымбат,0,1,0,54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,",,,,Ата-Журт,",5,Ата-Журт,,482
Эсенаманов Замирбек Садыбакасович,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,",,Адилет,,,",3,Адилет,,483
Эшенкулов Жениш Жусупбекович,0,1,0,104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,",Нет данных,,,,",2,Нет данных,,484
Эшимканов Мелис Асаналиевич,0,1,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,Самовыдвиженец,,,",3,Самовыдвиженец,,485
Юсуров Абдумажит Лелезович,0,2,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,",,,Ак Жол,,Онугуу-Прогресс",4,Ак Жол,2.0,486
Юсуров Абдумажит Лелезович,0,2,1,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,",,,Ак Жол,,Онугуу-Прогресс",6,Онугуу-Прогресс,2.0,486
